hub id	hub name (auto fill)	article url												
77	Flat6Labs	https://www.wamda.com/2021/05/flat6labs-closes-second-egypt-fund-raising-egp207-million	https://techcrunch.com/2021/05/24/seed-stage-accelerator-flat6labs-closes-13-2m-fund-for-startups-in-egypt/	https://disrupt-africa.com/2021/04/21/8-egyptian-startups-selected-for-flat6labs-cairo-accelerator/	https://www.egypttoday.com/Article/3/50217/Flat6Labs-Cairo-graduates-10-Egyptian-leading-techno-startups	https://www.techinafrica.com/flat6labs-makes-a-successful-second-close-raising-its-egypt-fund-to-13-million/	https://www.entrepreneur.com/article/297639	https://www.diplomaticourier.com/posts/revisiting-flat6labs-startups-rising-across-the-middle-east-four-years-later	https://www.menabytes.com/flat6labs-cairo-tenth-cycle/	https://www.wsj.com/articles/BL-250B-768	https://africa.com/flat6labs-closes-egp-207-million-of-its-fac-egypt-fund-with-participation-from-sawari-ventures/	https://enterprise.press/stories/2020/06/30/flat6labs-cairo-to-triple-capital-to-egp-150-mn-invest-in-fintech-startups-17824/	https://www.fastcompany.com/3005161/flat6labs-accelerates-entrepreneurship-egypt	https://www.zawya.com/mena/en/business/story/Flat6labs_increases_FAC_fund_to_13mln_to_support_Egyptian_earlystage_startups-SNG_213058516/
78	Focus Hub	https://techpoint.africa/2015/10/05/niger-delta-based-focus-hub-opens-incubation-program-for-entrepreneurs-and-startups/												
79	Founders Hub													
80	Ghana Multimedia Incubator Centre	https://newsghana.com.gh/mtn-gmic-equips-young-entrepreneurs-in-ghana/	https://www.biztechafrica.com/article/mtn-partners-ghana-multimedia-incubator-center/7695/	https://www.ghanabusinessnews.com/2010/12/08/incubators-management-training-workshop-opens/										
81	Ghiyada Africa	https://www.africinnov.com/fr/annuaire/ghiyada-africa	https://africa-talents.tg/jeune-fille-dans-le-developpement-numerique-du-togo-21-avril-2018-a-lome/											
82	Girls in Tech (GIT)-Morocco Chapter	https://www.wamda.com/2015/04/Girls-in-Tech-launch-Morocco-support-women-entrepreneurs												
83	Grameen Foundation AppLab	https://www.modernghana.com/news/224554/grameen-foundation-launches-mobile-services-tailor.html	https://www.tandfonline.com/doi/full/10.1080/1369118X.2016.1200644	https://www.cgap.org/blog/art-discovery-incubating-mobile-money-ideas-uganda	https://www.cnet.com/news/for-ugandas-poor-a-cellular-connection/									
84	Green Innovation Hub (GiHUB)	https://www.fundsforngos.org/developing-countries-2/zimbabwe-2/green-innovation-hub-gihub-submit-social-innovating-ideas-for-environmental-sustainability-and-renewable-energy-needs/	http://sustainzim.org/unicef-green-innovations-hub-gihub-phase-ii-launch/	https://constructionreviewonline.com/news/zimbabwe/sweden-promotes-renewable-energy-in-zimbabwe/	https://www.techinafrica.com/details-youngest-african-win-africa-prize-engineering-innovation-2018/									
85	Grindstone	https://disrupt-africa.com/2020/03/17/sas-grindstone-accelerator-raises-1-5m-from-sa-sme-fund-partners-google-for-startups/	https://ventureburn.com/2021/04/applications-for-grindstone-accelerator-programme-now-open/	https://www.itweb.co.za/content/lwrKxv3Kod5vmg1o	https://www.itweb.co.za/content/nWJadvbenKZqbjO1	https://www.iafrikan.com/2020/08/06/20-south-african-innovation-driven-smes-selected-for-grindstone-accelerator-program/	https://www.scholarshubafrica.com/52278/grindstone-competition-startups-south-africa/	https://www.bizcommunity.com/Article/196/708/189114.html						
86	Groupe ISM	http://wikimonde.com/article/Groupe_ISM	https://www.financialafrik.com/2018/10/25/le-groupe-ism-lance-2-incubateurs-a-dakar/	https://www.lemonde.fr/afrique/article/2017/03/20/l-europeen-galileo-achete-l-institut-superieur-de-management-de-dakar-pour-un-projet-panafricain_5097761_3212.html	https://www.seneplus.com/article/si-le-groupe-ism-m%E2%80%99%C3%A9tait-cont%C3%A9	https://etudiantsn.com/groupe-ism-institut-superieur-de-management/								
87	GrowthHub	https://techmoran.com/2013/06/21/kenyas-growthhub-opens-applications-for-its-second-cohort-of-startups-offering-75000-in-seed-funding/	https://www.kachwanya.com/2012/06/27/the-growthhub-ready-to-invest-usd-100000-pre-committed-capital-on-two-startups-in-kenya/	https://theculturetrip.com/africa/kenya/articles/10-times-kenya-proved-to-be-an-innovator-of-tech-in-africa/										
88	Guerra Tech Hub	http://ecostartup.org/guerra-tech-hub-lincubateur-du-nord-mise-pour-une-industrie-numerique-inclusive-mixte-et-egalitaire/												
89		http://ecostartup.org/guerra-tech-hub-lincubateur-du-nord-mise-pour-une-industrie-numerique-inclusive-mixte-et-egalitaire/												
90	Habaka	https://disrupt-africa.com/2015/02/17/habaka-incubator-working-madagascan-government-boost-tech/	https://www.idgconnect.com/article/3577438/habaka-a-madagascan-youth-coding-and-tech-hub.html	https://disrupt-africa.com/2015/12/22/5-african-tech-hubs-you-didnt-know-about/	https://techafrique.startupbrics.com/habaka-madagascar-silicon-island/	https://arielwaldman.com/blog/2014/12/11/the-emergence-of-science-hacking-in-madagascar	https://ict.io/ouverture-fablab-habaka-a-madagascar/							
91	Hadina Rimtic	https://www.jeuneafrique.com/361471/economie/start-up-de-semaine-hadina-rimtic-lincubateur-veut-donner-de-voix-a-tech-mauritanienne/	https://dai-global-digital.com/kic-expands-its-support-of-tech-driven-entrepreneurship-to-mauritania.html	https://www.worldbank.org/en/news/feature/2018/06/28/no-stone-left-unturned-how-the-world-bank-group-is-inspiring-a-new-generation-of-entrepreneurs-in-mauritania	https://www.lemonde.fr/afrique/article/2015/01/29/en-mauritanie-un-ecosysteme-start-up-prend-forme-lentement-mais-surement_4566242_3212.html	https://www.financialafrik.com/2017/07/18/mauritanie-lancement-de-la-semaine-de-lentrepreneuriat/								
92	Hapa Space	https://www.theafricandream.net/habaspace-is-the-newest-coworking-hub-in-kumasi/	https://disrupt-africa.com/2016/03/24/hapaspace-looks-to-accelerate-tech-ecosystem-in-ghanas-second-city/	https://www.jobberman.com.gh/blog/creative-workspaces-ghana/	https://africabusiness2020.com/2019/06/09/driving-tech-entrepreneurship-beyond-accra/	https://techcabal.com/2016/02/15/kumasi-welcomes-hapaspace/	https://darteymedia.com/articles/culture/startup/tech-hubs-driving-innovation-and-entrepreneurship-in-ghana/	https://mfidie.com/coworking-spaces-ghana-locations/						
93	Hive Colab	https://www.dignited.com/27502/hive-colab-opens-mbarara-branch/	https://itweb.africa/content/xA9PO7NYnwPvo4J8	https://creativeconomy.britishcouncil.org/blog/16/08/16/trying-survive-broken-system/	https://pctechmag.com/2018/01/hive-colab-sets-up-a-new-incubation-campus-in-mbarara/									
94	Honode Hub	https://www.techinafrica.com/afrilabs-reaches-milestone-100-hubs/	https://18.189.87.50/afrilabs-introduces-40-new-hubs-into-its-network/											
95	Hub Accra													
96	Hypercube Hub	https://zw.usembassy.gov/hypercube-hub-shares-lessons-learned/	https://disrupt-africa.com/2015/12/01/zimbabwean-hub-hypercube-to-close-due-to-lack-of-funding/	https://techcabal.com/2015/12/02/hypercube-zimbabwe-shutting-down/	https://www.techzim.co.zw/2015/12/zimbabwean-tech-hub-hypercube-closes-cites-challenges-with-funding/	https://www.iafrikan.com/2017/03/19/audit-report-reveals-how-a-tech-hubs-management-in-zimbabwe-abused-donor-funds/	https://www.voazimbabwe.com/a/zimbabwe-hypercub-hub-hosts-enterprenuers-in-harare/2647605.html	https://www.einpresswire.com/article/166559914/zimbabwe-s-first-tech-hub-to-launch-in-november	https://hivos.org/blog/hivos-southern-africa-hosts-creative-hub-think-tank/	https://en.reset.org/blog/times-pieces-%E2%80%98no-limits%E2%80%99-rejuvenating-youth-employment-zimbabwe-04262014				
97	I-Hub Malagasy	https://www.mbuguanjihia.com/tag/malagasy-i-hub												
98	I&F Entrepreneuriat	http://www.faapa.info/en/2021/04/20/lif-entrepreneuriat-offre-des-opportunites-aux-jeunes-entrepreneurs/	https://padmpme.cd/2020/06/26/padmpme-deloitte-afrique-if-entrepreneuriat-et-kivu-entrepreneurs-mettront-en-oeuvre-des-concours-des-plans-daffaires-pour-les-entrepreneurs-mpme/	https://www.financialafrik.com/2021/06/03/rdc-vers-la-subvention-de-750-projets-de-jeunes-entrepreneurs/	https://www.adiac-congo.com/content/pme-les-jeunes-entrepreneurs-laureats-du-concours-de-plans-daffaires-recompenses-124545	https://cbtd-formation.com/index.php/2020/11/24/formation-sur-les-techniques-de-competitivite-et-astuces-pour-mobiliser-des-investisseurs-assuree-par-le-professeur-val-masamba-dg-de-lif-entrepreneuriat-sarl-du-lundi-le-23-novembre-2020-au/								
99	iBiz Africa	https://www.standardmedia.co.ke/business/article/2001234495/ibizafrica-at-strathmore-university-on-the-verge-of-becoming-kenya-s-silicon-savannah	https://www.scholarshubafrica.com/58024/ibiz-africa-foodtech-africa-accelarator-startups/	https://techweez.com/2020/06/12/ibizafrica-stan-chart-women-tech-startups/	https://www.opportunitiesforafricans.com/standard-chartered-women-in-technology-incubation-program-2020/	https://www.techinafrica.com/mtn-teams-with-ifc-in-2-million-agent-recruitment-drive-for-momo-service/	http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2077-72132020000200004							
100	iBridge	https://disrupt-africa.com/2017/06/01/afrilabs-welcomes-new-hubs-into-pan-african-network/	https://www.nytimes.com/2021/04/29/insider/nigeria-niger-river-bridge.html											
101	iCampus Liberia	https://accountabilitylab.org/icampus-launches-liberia-learning-awards-2020/	https://www.techinafrica.com/icampus-liberia-innovative-community-space-change-makers/	https://allafrica.com/stories/202007230303.html	https://accountabilitylab.org/icampus-launches-liberia-learning-awards-2020/	https://www.newrepublicliberia.com/icampus-online-forum-discussed-covid-19s-impact-on-education-sector/								
102	Ice Addis	https://addiszeybe.com/featured/events/technology/news/iceaddis-and-huawei-jointly-boost-ict-innovation	https://www.theengineroom.org/iceaddis-a-hub-for-getting-involved-in-technology-and-social-change/	https://www.wamda.com/2013/06/coworking-space-iceaddis-home-to-ethiopia-startups	https://afroleap.com/?p=1942	https://www.thereporterethiopia.com/article/Coworking%20-spaces-inspiring-innovators?__cf_chl_jschl_tk__=7ef28586410cd29143b4f6ef853a3c153099bfa9-1624093403-0-AbH-Ccp_hkj0oarp-r8ZUeYOJc6h9od0p5kl5ne8CmXSzjJNjBtWBfKKDGwfWUhaCKHgrKaex9Mx2HeBPUjgTHZqwIN58-MQtCdL3hg64nMggoLMVrLn1Ug089kfLvqmE3BQBluzH-ybVp5WKIjDev2apGj2Y91fRtWKWlUBe_HjEQyGg-34wqwm6X94ygong8Bfiw4ma0cMu5BMq4WF6wm8F2OEu35dXomgYMETC_h9Se4PcC_hPqlxw2TzB4g7OxxGBSPUNv980LHw_08ZpskiMjjnJNd_9v96T0-z8MbvorgwENAV4CKJuDbqf2AmSwJMOeQg7L7GQdBX9ZGw6yfClblLmT_3a6Kju8tdS43slyVzw1RJOdX3C4i6EjjAn2JtTICxuqU6yWTebB3F5ZdJUULNaYdxkL9u8Uj5IiYfVeyWI2mpO1wyEu5sZt4IUzLGusKTPRkmvPURsT1KETM	https://disrupt-africa.com/2016/02/25/iceaddis-growth-africa-partner-for-ethiopian-accelerator/	https://www.techinafrica.com/payway-ethiopia-closes-a-6-figure-grant-from-li-way-payment-to-create-jobs-through-digital-payment/						
103	Ice Alex													
104	IceCairo													
105	iCODE	https://www.pulse.com.gh/news/business/empowering-businesses-eazzysocial-and-icode-empower-business-professionals-in/r4df3x4	https://newsghana.com.gh/mest-and-mastercard-foundation-training-program-for-startup-creation/	https://newsghana.com.gh/web-technology-another-avenue-for-job-creation-and-economic-empowerment-darko-mensah/	https://africabusiness2020.com/2018/10/08/beyond-accra-5-hubs-outside-ghanas-capital-need-know/									
106	iDEA Hub	https://techpoint.africa/2017/04/04/idea-nigeria-closes-yaba-office/	https://nairametrics.com/2020/08/06/lsetf-re-launches-idea-hub-for-tech-start-ups/	https://technologytimes.ng/idea-hub-will-never-die-says-ceo/	https://technext.ng/2020/06/15/huawei-launches-ideahub-to-offer-improved-remote-working-features-to-businesses-in-africa/	https://techcabal.com/2013/07/29/the-idea-hub-opens-their-second-centre-in-calabar-2nd-of-august/								
107	iHub	https://www.forbes.com/sites/tobyshapshak/2016/03/11/kenyas-ihub-enters-a-new-chapter/?sh=3add9a8e4f6a	https://techpoint.africa/2015/09/15/inside-the-ihub-kenyas-widely-acclaimed-tech-headquarters/	https://disrupt-africa.com/2019/10/24/africas-new-mega-incubator-the-inside-story-of-cchubs-acquisition-of-ihub/	https://www.bloomberg.com/news/photo-essays/2015-07-31/inside-nairobi-s-tech-ihub									
108	iLab Africa	https://www.biztechafrica.com/article/ilabafrica-take-android-training-students/9461/	https://www.intelligentcio.com/africa/2020/08/05/kenyas-strathmore-university-named-vmware-it-academy-for-east-africa/											
109	iLab Liberia	https://www.hotosm.org/updates/hot-and-ilab-liberia-exploring-the-potential-of-machine-learning-to-augment-human-mappers-in-monrovia/	https://www.forbes.com/sites/eshachhabra/2015/04/28/ilab-a-tech-refuge-in-liberias-capital-finds-solutions-to-ebola-crisis/?sh=3eab1d4a71ff	https://dl.acm.org/doi/10.1145/2737856.2737874	https://www.codeinnovation.com/blog/2015/06/african-tech-hubs-ilab-liberia	https://webfoundation.org/2012/09/web-foundation-visit-to-liberia/	https://youth-journal.org/coworking-and-innovation-hub-icampus-liberia-model	https://accountabilitylab.org/election-reform-advocacy-through-visual-storytelling/						
110	Imani Hub	https://www.contrepoints.org/2014/11/23/189103-imani-hub-premier-espace-de-coworking-en-rdc												
111	IMMEDIATE CONSULTING & Cle Sarl													
112	Impact Amplifier	https://disrupt-africa.com/2020/07/22/impact-amplifier-google-org-launch-1m-africa-online-safety-fund/	https://www.opportunitiesforafricans.com/impact-amplifier-africa-online-safety-fund-2020/	https://opportunities.youthhubafrica.org/2015-impact-amplifier-eco-innovators-investment-readiness-programme-for-entrepreneurs-south-africa/	https://techeconomy.ng/2020/07/entry-impact-amplifier-calling-for-innovative-solutions-that-promote-online-safety-across-africa/	https://www.skillsportal.co.za/content/getset-4ir-aims-give-access-digital-resources-sas-unemployed-youth	https://www.itweb.co.za/content/VgZey7Jo1gzMdjX9	https://mg.co.za/opinion/2021-03-30-non-profit-organisations-are-critical-to-redressing-structural-causes-of-poverty/						
113	IMPACT HUB	https://disrupt-africa.com/2015/07/23/impact-hub-johannesburg-closes/	https://africabusinesscommunities.com/news/liquid-telecom-rwanda-partners-with-impact-hub-kigali-to-nurture-digital-innovation/											
114	Impact Hub Bamako	https://www.infodev.org/articles/year-life-incubator	https://socialworkplaces.com/how-impact-hub-today-operates-the-world-largest-coworking-franchise/	https://triplejump.eu/2017/07/31/first-ecosystem-development-support-in-west-africa/	https://www.lepoint.fr/economie/technologie-impact-hub-bamako-mohamed-keita-creer-les-entrepreneurs-du-futur-05-01-2016-2007159_28.php	https://www.maliweb.net/formation-professionnelle/mali-impact-hub-bamako-ambitionne-de-promouvoir-linsertion-professionnelle-2917257.html								
115	IMPACT, L'incubateur	https://www.unido.org/stories/new-age-startups-how-tunisias-millennial-entrepreneurs-are-boosting-economy	https://www.macaubusiness.com/angolan-state-forced-to-make-25pct-of-purchases-from-small-and-medium-sized-enterprises/											
116	INAPEM--Angolan Institute of Support for Micro, Small and Medium Enterprises	https://www.afdb.org/en/documents/spn-angola-acquisition-hardware-and-software-implementation-inapem-information-management-system-angola		https://www.iledefrance.fr/innovup-laide-de-la-region-ile-de-france-en-faveur-de-linnovation-est-renforcee-et-simplifiee-pour										
117	Incub’ivoir	https://www.afrikatech.com/start-business/incubivoir-environment-startup-project-caravan/	https://stage.intracen.org/news/With-support-from-FastTrackTech-tech-hubs-boost-innovation-in-West-Africa/	https://www.water-entrepreneurship-pact.org/2021/05/31/what-weve-been-up-to-in-west-africa-so-far/	https://inafrik.com/incubivoir-la-passerelle-ideale-entre-porteurs-de-projets-et-investisseurs/									
118	Incubateur Ose Ton Emploi	https://conakrylemag.com/interview-de-danda-diallo-jeune-entrepreneur-fondateur-ceo-de-lincubateur-ose-emploi/	http://laguinee-en-action.com/pages/focus-sur-ose-ton-emploi-incubateur-de-start-ups-de-conakry/	https://verite224.com/destructions-des-plantations-en-basse-guinee-danda-diallo-de-lincubateur-ose-ton-emploi-tire-la-sonnette-dalarme/	https://loupeguinee.com/2020/01/18/integra-les-incubateurs-toogueda-et-ose-ton-emploi-equipes-par-le-pnud/	https://www.visionguinee.info/2019/05/15/fin-de-la-premiere-edition-du-concours-dinnovations-de-lincubateur-ose-ton-emploi/	https://aminata.com/entrepreneuriat-300-jeunes-etudiants-a-lecole-de-lincubateur-ose-ton-emploi/	https://universiteactu.com/?p=977	https://www.africaguinee.com/articles/2021/06/15/basse-guinee-immersion-dans-le-monde-des-entrepreneurs-agricoles-oublies-par-l					
119	INCUBATEUR RSE BENIN	https://fr.allafrica.com/stories/202101060710.html	https://www.adiac-congo.com/content/afrique-la-1re-edition-des-rencontres-du-reseau-rse-et-des-odd-souvre-ce-7-janvier-123156	http://www.agadd.org/2021/03/fohla-mouftaou-entrepreuneur-dirigeant-de-greenkeeper-afrika-au-benin.html										
120	Incubateur UGB	https://entrepreneuriatsn.com/incubateur-ugb-recrutement-de-30-jeunes-en-pre-incubation/	http://entreprendre.reverberelemag.com/directory/incubateur-ugb/											
121	inCUBE8	https://disrupt-africa.com/2016/06/13/new-incubator-set-to-launch-in-malawi/	https://www.techgistafrica.com/specials/reviews/pan-african-tech-network-expands-to-chad-and-dr-congo-with-11-new-tech-hubs/											
122	Incubme Algeria	https://ventureburn.com/2018/05/incubme-algeria-incubator-algiers/	https://disrupt-africa.com/2018/05/10/algerias-incubme-launches-to-support-local-tech-startups/	https://ambalg-sofia.org/africa-by-incubme-algeria-to-become-african-pole-of-innovation/	https://techbuild.africa/algerian-incubator-incubme-expands-across-africa/	https://lapresse.tn/86274/africa-by-incubme-investir-pour-laccompagnement-de-20-jeunes-start-upeurs-africains/	https://www.indjazat.com/programme-africa-by-incubme-il-fera-de-lalgerie-un-pole-africain-de-linnovation/							
123	INCUBONS	https://www.marieclaire.fr/j-ai-cree-le-premier-incubateur-social-de-l-ocean-indien,1263531.asp	https://www.journaldunet.com/web-tech/start-up/1207740-madagascar-pourquoi-les-start-up-ne-brillent-elles-pas/	https://tiasyraconte.mondoblog.org/2017/08/14/temoignage-madagascar-pas-de-startups/	http://www.lagazette-dgi.com/?p=5080									
124	Injini	https://www.investcapetown.com/success_stories/injini-edtech-incubator/	https://ventureburn.com/2020/02/sa-edtech-incubator-injini-six-startups-fourth-cohort/	https://www.devex.com/news/african-entrepreneurs-discuss-the-promise-and-pitfalls-of-ed-tech-92401	https://www.opportunitiesforafricans.com/injini-edtech-incubator-programme-2019-2020/	https://www.edsurge.com/news/2017-10-10-why-the-world-s-youngest-continent-got-an-edtech-accelerator								
125	Innov’up	https://www.afrikatech.com/start-business/togo-acquires-innovup-a-business-incubator-for-women/	https://www.iledefrance.fr/innovup-laide-de-la-region-ile-de-france-en-faveur-de-linnovation-est-renforcee-et-simplifiee-pour	https://lejournaldeleco.fr/innovup-bpifrance-renforce-laide-regionale-a-linnovation-en-idf/	https://www.lanouvellerepublique.fr/economie/appel-a-projets-innov-up-experimentation-sante	https://regions-france.org/actualites/en-direct-des-regions/ile-de-france-15/	https://www.capdigital.com/laureats-innovup-proto-la-region-ile-de-france-soutient-ceux-qui-osent/	https://regions-france.org/actualites/en-direct-des-regions/ile-de-france-15/	https://www.usinenouvelle.com/article/communique-sept-projets-et-entreprises-viennent-de-rejoindre-l-incubateur-gardois-bic-innov-up.N1072359					
126	Innovate Ventures	https://www.biztechafrica.com/article/innovate-ventures-re-runs-tech-accelerator-somali-/12399/	https://disrupt-africa.com/2020/05/12/applications-open-for-30k-somali-accelerator-programme/	https://www.opportunitiesforafricans.com/innovate-ventures-2020-innovate-accelerator-program/	http://www.connectingafrica.com/document.asp?doc_id=742097	https://www.bizcommunity.com/Article/195/708/175850.html	https://opportunitydesk.org/2021/01/01/innovate-ventures-women-business-accelerator-2021/	https://www.techinafrica.com/innovate-ventures-invites-early-stage-somali-startups-2020-innovate-accelerator-program/	https://www.scholarshubafrica.com/56180/innovate-ventures-accelerator-programme-startups-somali-region/					
127	Innovation Growth Hub	https://sheleadsafrica.org/innovation-growth-hub-nigeria/	https://techbuild.africa/innovation-growth-hub-aba-holds-demo-day/	https://techbuild.africa/ighub-empowers-youths-digital-skills/	https://www.proshareng.com/news/Tech%20Trends/Innovation-Hubs-in-Nigeria--Challenges-and-Opportunities-for-Growth/45595	https://businessday.ng/technology/article/innovation-growth-hub-trains-2000-out-of-school-youths-on-digital-skills/	https://techpoint.africa/2017/03/06/list-tech-hubs-across-nigeria/							
128	Invo Tech incubator	https://ventureburn.com/2019/07/university-incubators-african-entrepreneurs/	https://www.entrepreneur.com/article/327566											
129	Iris Hub	https://africabusinesscommunities.com/tech/tech-features/startup-interview-benjamin-manirafasha-ceo-iris-hub-rwanda/	https://www.techinafrica.com/in-the-hub-benjamin-manirafasha-iris-hub-rwanda/	https://techbuild.africa/innovation-economy-benjamin-manirafasha-iris-hub/										
130	iRise Somalia	https://www.africanews.com/2017/09/12/africa-has-over-300-tech-hubs-somalia-launches-its-first-hi-tech//	https://www.wishafrica.co/tech/somalia-just-unveiled-its-first-tech-innovation-hub-article-by-quartz-africa/	https://www.bizcommunity.com/Article/195/708/167844.html	https://reliefweb.int/report/somalia/mogadishu-tech-summit-closes-attendance-thousands-and-millions-dollars-pledged	https://www.so.undp.org/content/somalia/en/home/presscenter/articles/2019/mogadishu-tech-summit-closes-with-attendance-of-thousands-and-mi.html								
131	iSpace	https://ventureburn.com/2013/09/ispace-ghana-the-story-behind-accras-newest-innovation-centre-and-tech-hub/	https://thebftonline.com/14/09/2020/ispace-rewards-3-startups-for-excelling-at-accra-spintex-startup-summit-hub/	https://www.pioneerspost.com/news-views/20141127/tech-savvy-generation-has-ghana-their-fingertips										
132	ISTIC Entreprises Startup	https://www.africinnov.com/fr/annuaire/istic-entreprises-startup	https://www.leconomistemaghrebin.com/2017/12/11/istic-entreprises-pepiniere-apii/											
133	IT Kola	https://vc4a.com/it-kola/												
134	iZone Hub	https://www.africanews.com/2020/12/09/survey-reveals-95-percent-of-african-small-and-medium-sized-enterprises-smes-did-not-receive-government-aid-during-covid-19-pandemic//	https://www.globalinnovationgathering.org/2018/09/15/izone-hub-has-a-new-address/											
135	JA Gabon	https://www.banquemondiale.org/fr/news/feature/2019/03/08/radia-garrigues-ceo-of-an-incubator-providing-gabons-youth-with-skills-for-the-future	https://directinfosgabon.com/ja-gabon-ou-sont-les-retombees/	https://www.union.sonapresse.com/gabon-economie/ja-gabon-competition-nationale-les-laureats-2017-16151	https://www.banquemondiale.org/fr/news/feature/2019/03/08/radia-garrigues-ceo-of-an-incubator-providing-gabons-youth-with-skills-for-the-future									
136	JABA SPACE	https://medium.com/@JabaSpace												
137	Jiguene Tech Hub	https://www.borgenmagazine.com/jiggen-tech-hub-breaking-tech-barriers-in-senegal/	https://www.bbc.com/news/business-28363783	https://www.universityworldnews.com/post.php?story=20140618100823929	https://www.afrikatech.com/start-business/jjiguene-tech-hub-promotes-technology-for-women-and-for-women/	https://face2faceafrica.com/article/jjiguene-tech-hub-senegal	https://www.latinpost.com/articles/18776/20140807/group-of-senegalese-women-found-tech-hub-for-women.htm							
138	Jokkolabs Abidjan	https://www.jeuneafrique.com/6228/economie/jokkolabs-abidjan-et-casablanca/	https://www.tandfonline.com/doi/full/10.1080/20421338.2020.1816265	https://www.jeuneafrique.com/6228/economie/jokkolabs-abidjan-et-casablanca/	https://www.africatopsuccess.com/jokkolabs-abidjan-and-casablanca-joining-the-network/									
139	Jokkolabs Bamako	https://trueafrica.co/article/karim-sy-taking-co-working-spaces-to-bamako-abidjan-dakar-cotonou-and-more/	https://techafrique.startupbrics.com/a-la-rencontre-de-jokkolabs-bamako-le-premier-espace-de-coworking-du-mali/	https://www.jeuneafrique.com/392934/economie/10-start-ups-primees-lors-concours-digital-africa/										
140	Jokkolabs Banjul	https://disrupt-africa.com/2015/05/05/jokkolabs-opens-1st-co-working-space-in-the-gambia/	https://www.voicegambia.com/2019/10/21/jokkolabs-banjul-to-conduct-free-coding-workshop-for-200-girls-during-africa-code-week-2019/											
141	Jokkolabs Casablanca	https://www.africatopsuccess.com/jokkolabs-abidjan-and-casablanca-joining-the-network/	https://trueafrica.co/article/karim-sy-taking-co-working-spaces-to-bamako-abidjan-dakar-cotonou-and-more/											
142	Jokkolabs Cotonou													
143	Jokkolabs Dakar	http://coworkingafrica.com/tag/jokkolabs/	https://lepetitjournal.com/dakar/jokkolabs-espace-de-coworking-dakar-depuis-2010-252574	https://www.lemonde.fr/actualite-medias/article/2012/03/14/jokkolabs-incubateur-et-laboratoire-numerique_1655835_3236.html	https://trueafrica.co/article/karim-sy-taking-co-working-spaces-to-bamako-abidjan-dakar-cotonou-and-more/	https://www.lepoint.fr/afrique/dakar-a-la-conquete-de-lendemains-innovants-21-11-2019-2348814_3826.php	https://www.francetvinfo.fr/monde/afrique/societe-africaine/points-de-vue-sur-l-entrepreneuriat-au-senegal_3541195.html							
144	Jokkolabs Douala	https://inspireafrika.com/jokkolabs-le-social-change-hub-debarque-a-douala/?utm_source=rss&utm_medium=rss&utm_campaign=jokkolabs-le-social-change-hub-debarque-a-douala	https://startupbrics.com/innovation-7-incubateurs-en-afrique-ouest/	https://www.euromoney.com/article/b1b61mjlc5vb8f/how-socgen-is-building-an-african-future	https://www.auletch.com/a-douala-jokkolabs-organise-une-conference-sur-la-bonne-gouvernance-via-les-nouvelles-technologies/									
145	Jokkolabs Niamey	https://rebranding-africa.com/en/2017/09/26/karim-sy/	https://www.jeuneafrique.com/3751/economie/r-ussite-avec-jokkolabs-karim-sy-parie-sur-le-co-working/	https://www.gsma.com/mobilefordevelopment/english/things-learned-tech-hubs-africa-asia/										
146	Jokkolabs Ouagadougou	https://www.appsafrica.com/jokkolabs-becomes-member-of-growing-afrilabs-network/												
147	JoziHub	https://www.itweb.co.za/content/5rW1xL75ayQ7Rk6m	https://ventureburn.com/2013/02/praekelt-foundation-launches-innovation-hub-jozihub/	https://businesstech.co.za/news/internet/32141/jozihub-tech-incubator-unveiled/										
148	KhulaTech	https://www.grocotts.co.za/2020/02/14/a-wireless-town-through-khula-tech-solutions/	https://ze-africanews.com/en/benin-in-benin-digital-take-off/	http://www.legrandangle.info/2017/06/benin-innovation-mboni-startup-resout-probleme-dadressage-villes-africaines/	https://www.banouto.bj/article/economie/20210525-hamet-aguemon-ce-proche-de-lionel-zinsou-nomme-par-patrice-talon	https://startup.info/fr/rabtech/	https://irawotalents.com/hauts-lieux-economie-numerique-benin/	https://www.digitalbusiness.africa/revolution-numerique-se-prepare-benin-start-ups-incubateurs/						
149	Kianda Hub	https://disrupt-africa.com/2016/01/04/kiandahub-seeks-funding-to-become-centre-of-angolas-startup-community/	https://www.dr-hempel-network.com/digital_health_contact_lists/key-technology-hubs-in-malawi-tanzania-zimbabwe-namibia-botswana-angola-lesotho/	https://www.bizcommunity.com/Article/7/713/147356.html	https://ventureburn.com/2019/09/roque-online-seedstars-luanda/	https://ventureburn.com/2018/10/kubinga-wins-seedstars-luanda/								
150	Kinu Innovation and Co-Creation Space	https://afruturist.medium.com/what-you-need-to-know-about-tanzania-innovation-ecosystem-why-we-are-the-fastest-12ebfc7c32ef	https://savannah.vc/2012/08/18/tanzania-tech-ecosystem-rising-kinu-innovation-workspace-competitive-mobile-money-mcommerce-kicks-off/#.YM6J3uhKhPY	https://www.morningfuture.com/en/article/2019/07/12/cities-african-tech-hub/677/										
151	Kivu Hub	https://startup.info/kivuhub/												
